STNAME,CTYNAME,TOT_POP,NHWA,NHBA,H,NHWA_perc,NHBA_perc,H_perc
Louisiana,Webster Parish,38340,23621,13051,813,61.60928534167971,34.04016692749087,2.1205007824726136
Louisiana,West Baton Rouge Parish,26465,14515,10484,901,54.84602304931042,39.6145853013414,3.404496504817684
Louisiana,West Carroll Parish,10830,8424,1735,466,77.78393351800554,16.020313942751613,4.302862419205908
Louisiana,West Feliciana Parish,15568,8185,6855,257,52.57579650565262,44.032631038026715,1.6508221993833505
Louisiana,Winn Parish,13904,8986,4277,296,64.62888377445339,30.760932105868818,2.128883774453395
Maine,Androscoggin County,108277,97658,4705,2100,90.19274638196475,4.345336498055913,1.9394700628942432
Maine,Aroostook County,67055,62855,745,906,93.7364849750205,1.1110282603832675,1.351129669674148
Maine,Cumberland County,295003,265930,9152,6366,90.14484598461708,3.1023413321220463,2.157944156500104
Maine,Franklin County,30199,28863,156,406,95.5760124507434,0.5165733964700818,1.3444153779926489
Maine,Hancock County,54987,51961,507,862,94.49688108098276,0.9220361176278028,1.5676432611344497
Maine,Kennebec County,122302,115398,899,2056,94.35495740053312,0.7350656571437916,1.6810845284623308
Maine,Knox County,39772,37765,321,624,94.95373629689227,0.8071004726943578,1.5689429749572563
Maine,Lincoln County,34634,33143,197,467,95.69498180978228,0.5688052203037478,1.3483859790956862
Maine,Oxford County,57975,55074,374,874,94.99611901681759,0.6451056489866321,1.507546356188012
Maine,Penobscot County,152148,142160,1402,2236,93.43533927491652,0.9214711990956176,1.4696216841496437
Maine,Piscataquis County,16785,15897,90,252,94.70956210902591,0.5361930294906168,1.5013404825737269
Maine,Sagadahoc County,35856,33865,303,666,94.44723337795628,0.8450468540829987,1.8574297188755025
Maine,Somerset County,50484,48179,287,595,95.4341969732985,0.5684969495285634,1.17859123682751
Maine,Waldo County,39715,37832,219,655,95.25871836837469,0.5514289311343321,1.649250912753368
Maine,Washington County,31379,28023,193,805,89.30494916982694,0.6150610280761019,2.565409987571305
Maine,York County,207641,194994,2004,3830,93.90919905028393,0.9651273110801816,1.844529741236076
Maryland,Allegany County,70416,61036,5707,1356,86.67916382640308,8.104692115428309,1.9256987048398089
Maryland,Anne Arundel County,579234,386285,101478,48798,66.68893745878178,17.519344513616257,8.424574524285523
Maryland,Baltimore County,827370,461626,244532,48074,55.794384616314346,29.555337998718834,5.810459649250031
Maryland,Calvert County,92525,71709,11907,4068,77.50229667657389,12.868954336665766,4.396649554174546
Maryland,Caroline County,33406,25102,4556,2608,75.1421900257439,13.63826857450757,7.806980781895469
Maryland,Carroll County,168447,148781,6289,6508,88.32511116256151,3.733518554797653,3.8635297749440487
Maryland,Cecil County,102855,87009,6959,4820,84.59384570511885,6.765835399348598,4.68620874045987
Maryland,Charles County,163257,60813,79891,10211,37.24985758650472,48.93572710511647,6.254555700521264
Maryland,Dorchester County,31929,19902,8906,1949,62.332049234238475,27.893137899714993,6.104168624134799
Maryland,Frederick County,259547,186170,25804,27366,71.72881982839331,9.941937298446911,10.543755080967994
Maryland,Garrett County,29014,27920,315,346,96.229406493417,1.0856827738333221,1.1925277452264424
Maryland,Harford County,255441,191831,36457,12215,75.09796782818731,14.272180268633461,4.781926159073915
Maryland,Howard County,325690,163681,63975,23882,50.25668580552058,19.642911971506642,7.332739721821363
Maryland,Kent County,19422,15109,2803,871,77.79322417876635,14.432087323653588,4.4846050870147245
Maryland,Montgomery County,1050688,451227,196127,210773,42.94586023634039,18.66653088262167,20.060474660412982
Maryland,Prince George's County,909327,111440,561056,177727,12.255217320061979,61.70013647455756,19.544894190978606
Maryland,Queen Anne's County,50381,43486,3063,2148,86.31428514717851,6.079672892558705,4.263512038268395
Maryland,St. Mary's County,113510,83390,16390,6342,73.46489296097259,14.439256453175929,5.587172936305173
Maryland,Somerset County,25616,13165,10454,1034,51.39366021236728,40.8104309806371,4.0365396627108066
Maryland,Talbot County,37181,28794,4559,2676,77.44277991447245,12.261639009171352,7.1972243888007315
Maryland,Washington County,151049,116923,18051,8710,77.40733139577222,11.950426682732092,5.766340723871063
Maryland,Wicomico County,103609,64282,27668,5742,62.042872723412046,26.70424383982086,5.541989595498462
Maryland,Worcester County,52276,41836,6643,1946,80.02907644043155,12.707552222817357,3.722549544724156
Maryland,Baltimore city,593490,164264,366677,33652,27.677635680466395,61.7831808455071,5.6701882087314015
Massachusetts,Barnstable County,212990,190648,6787,7235,89.51030564815251,3.18653457908822,3.396873092633457
Massachusetts,Berkshire County,124944,109523,4011,6422,87.65767063644512,3.2102381867076444,5.139902676399027
Massachusetts,Bristol County,565217,462342,28256,48568,81.79902586086405,4.999141922482869,8.592805948865657
Massachusetts,Dukes County,17332,15063,748,671,86.9086083544888,4.315716593584122,3.8714516501269327
Massachusetts,Essex County,789034,544403,27570,175535,68.99613958333862,3.494146006382488,22.246823330807036
Massachusetts,Franklin County,70180,63428,935,2947,90.3790253633514,1.3322884012539185,4.199202051866629
Massachusetts,Hampden County,466372,286521,36151,122812,61.4361496830856,7.75153739932929,26.333484857581496
Massachusetts,Hampshire County,160830,134005,4704,9430,83.3208978424423,2.924827457563888,5.863333955107878
Massachusetts,Middlesex County,1611699,1147646,84822,134172,71.20721673215654,5.262893381456463,8.324879521548379
Massachusetts,Nantucket County,11399,8103,1128,1727,71.08518291078164,9.895604877620844,15.15045179401702
Massachusetts,Norfolk County,706775,521298,51765,35096,73.75727777581267,7.324113048707155,4.965653850235224
Massachusetts,Plymouth County,521202,422931,57302,21739,81.14531410086684,10.994201864152476,4.170935644913103
Massachusetts,Suffolk County,803907,363231,161449,187460,45.183211490881405,20.08304443175641,23.3186177008037
Massachusetts,Worcester County,830622,628658,40129,101093,75.68520939729504,4.8311987883778675,12.170758780769107
Michigan,Alcona County,10405,9920,54,167,95.33877943296491,0.5189812590100913,1.6049975973089865
Michigan,Alger County,9108,7600,659,156,83.4431269213878,7.235397452788758,1.712779973649539
Michigan,Allegan County,118081,104074,1588,8879,88.13780371101191,1.3448395592855749,7.519414639103668
Michigan,Alpena County,28405,27117,153,426,95.46558704453443,0.5386375638091885,1.4997359619785249
Michigan,Antrim County,23324,22017,76,585,94.39632996055565,0.32584462356371124,2.5081461155890934
Michigan,Arenac County,14883,14032,68,303,94.28206678761002,0.4568971309547807,2.0358798629308605
Michigan,Baraga County,8209,5910,652,136,71.99415275916677,7.942502131806553,1.6567182360823487
Michigan,Barry County,61550,57731,369,1933,93.7952883834281,0.5995125913891146,3.140536149471974
Michigan,Bay County,103126,92621,1669,5680,89.81343211217346,1.6184085487655877,5.507825378662995
Michigan,Benzie County,17766,16641,107,448,93.66767983789259,0.6022740065293256,2.5216706067769903
Michigan,Berrien County,153401,114674,22204,8829,74.75440186178706,14.474481913416472,5.755503549520537
Michigan,Branch County,43517,39170,955,2204,90.01080037686421,2.1945446607073102,5.064687363559068
Michigan,Calhoun County,134159,103409,14450,7345,77.07943559507748,10.770801809792856,5.474847009891247
Michigan,Cass County,51787,44683,2598,2114,86.28227161256689,5.016703033579856,4.082105547724332
Michigan,Charlevoix County,26143,24445,117,578,93.50495352484413,0.4475385380407758,2.2109168802356267
Michigan,Cheboygan County,25276,23198,178,376,91.77876246241495,0.7042253521126761,1.4875771482829563
Michigan,Chippewa County,37349,25859,2578,743,69.23612412648264,6.902460574580309,1.9893437575303217
Michigan,Clare County,30950,29284,223,651,94.61712439418415,0.7205169628432957,2.103392568659128
Michigan,Clinton County,79595,71277,1561,3677,89.54959482379547,1.9611784659840443,4.619636911866324
Michigan,Crawford County,14029,13196,109,312,94.06229952241785,0.7769620072706536,2.2239646446646235
Michigan,Delta County,35784,33089,127,558,92.4687010954617,0.3549072211044042,1.5593561368209257
Michigan,Dickinson County,25239,23944,133,436,94.86905186417843,0.5269622409762671,1.727485241095131
Michigan,Eaton County,110268,90805,7505,6247,82.34936699677152,6.8061450284760765,5.665288206914062
Michigan,Emmet County,33415,30435,242,607,91.08184946880144,0.7242256471644472,1.8165494538380969
Michigan,Genesee County,405813,293713,81205,14489,72.37643939449944,20.010448162084508,3.570363689679729
Michigan,Gladwin County,25449,24259,136,498,95.3239812959252,0.5344021376085504,1.9568548862430744
Michigan,Gogebic County,13975,12886,83,251,92.20751341681574,0.5939177101967799,1.7960644007155635
Michigan,Grand Traverse County,93088,86259,679,2759,92.66393090409076,0.7294173255414232,2.9638621519422483
Michigan,Gratiot County,40711,34820,2458,2580,85.5297094151458,6.0376802338434326,6.3373535408120665
Michigan,Hillsdale County,45605,43093,296,1105,94.49183203596098,0.6490516390746628,2.4229799364104814
Michigan,Houghton County,35684,32867,321,639,92.10570563838137,0.8995628292792288,1.7907185293128571
Michigan,Huron County,30981,29399,191,806,94.8936444917853,0.6165068913204867,2.601594525677028
Michigan,Ingham County,292406,202255,34287,23381,69.1692372933524,11.72581957962559,7.99607395197089
Michigan,Ionia County,64697,57034,3024,3127,88.15555589903705,4.674096171383527,4.833299843887661
Michigan,Iosco County,25127,23410,196,650,93.16671309746486,0.7800374099574164,2.58685875751184
Michigan,Iron County,11066,10395,47,261,93.93638170974155,0.4247243809868064,2.358575817820351
Michigan,Isabella County,69872,59522,1769,2889,85.18719945042362,2.531772383787497,4.134703457751317
Michigan,Jackson County,158510,134032,12552,5775,84.55744117090407,7.918743296952873,3.643303261623872
Michigan,Kalamazoo County,265066,204086,30160,13823,76.9944089396603,11.378298235156526,5.214927602936626
Michigan,Kalkaska County,18038,16904,123,393,93.71327198137266,0.6818937797982038,2.178733784233285
Michigan,Kent County,656955,481382,63842,71240,73.27472962379463,9.717864998363662,10.843969526071042
Michigan,Keweenaw County,2116,2034,8,36,96.12476370510394,0.3780718336483932,1.7013232514177692
Michigan,Lake County,11853,10196,915,293,86.0204167721252,7.7195646671728655,2.4719480300345897
Michigan,Lapeer County,87607,80377,996,4130,91.74723481000376,1.1368954535596472,4.7142351638567686
Michigan,Leelanau County,21761,19562,138,980,89.89476586553927,0.6341620329948073,4.503469509673269
Michigan,Lenawee County,98451,85146,2505,8049,86.48566291860925,2.544412956699272,8.175640674040892
Michigan,Livingston County,191995,180756,1209,4897,94.14620172400322,0.6297038985390244,2.550587254876429
Michigan,Luce County,6229,4809,746,107,77.20340343554341,11.976240166960983,1.7177717129555303
Michigan,Mackinac County,10799,7842,371,213,72.61783498472082,3.4355032873414206,1.9724048523011393
Michigan,Macomb County,873972,681480,108482,24084,77.97503810190716,12.412525801741928,2.755694690447749
Michigan,Manistee County,24558,21756,834,860,88.5902760811141,3.3960420229660397,3.501913836631648
Michigan,Marquette County,66699,61315,1133,1052,91.9279149612438,1.6986761420710956,1.5772350410051126
Michigan,Mason County,29144,26623,224,1355,91.34984902552841,0.7685973099094153,4.649327477353829
Michigan,Mecosta County,43453,39566,1194,1053,91.05470278231651,2.7477964697489243,2.4233079419142527
Michigan,Menominee County,22780,21065,142,456,92.47146619841965,0.6233538191395962,2.0017559262510978
Michigan,Midland County,83156,75853,1117,2434,91.2177112896243,1.3432584539900907,2.92702871711001
Michigan,Missaukee County,15118,14175,74,461,93.7624024341844,0.4894827358116153,3.049345151475063
Michigan,Monroe County,150500,136994,3768,5641,91.02591362126243,2.503654485049834,3.748172757475083
Michigan,Montcalm County,63888,58517,1549,2314,91.59310042574505,2.4245554720761326,3.621963436013022
Michigan,Montmorency County,9328,8900,51,131,95.41166380789022,0.5467409948542025,1.4043739279588336
Michigan,Muskegon County,173566,132573,23704,10079,76.38189507161542,13.657052648560205,5.8070128942304375
Michigan,Newaygo County,48980,44201,507,2919,90.24295630869743,1.0351163740302165,5.959575336872192
Michigan,Oakland County,1257584,899565,172086,54538,71.53120586775913,13.683857300983474,4.336728202648889
Michigan,Oceana County,26467,21514,280,3985,81.28612989760835,1.0579211848717271,15.05648543469226
Michigan,Ogemaw County,20997,19808,81,490,94.33728627899224,0.3857693956279469,2.3336667142925176
Michigan,Ontonagon County,5720,5412,19,91,94.61538461538464,0.3321678321678322,1.5909090909090908
Michigan,Osceola County,23460,22100,173,531,94.20289855072464,0.7374254049445865,2.2634271099744243
Michigan,Oscoda County,8241,7840,41,152,95.1340856692149,0.4975124378109453,1.8444363548113092
Michigan,Otsego County,24668,23245,139,463,94.2313928976812,0.5634830549700016,1.8769255715907252
Michigan,Ottawa County,291830,243469,4573,29728,83.42836582942124,1.5670081896994827,10.186752561422749
Michigan,Presque Isle County,12592,12009,78,194,95.37007623888184,0.619440914866582,1.5406607369758576
Michigan,Roscommon County,24019,22674,141,502,94.40026645572254,0.5870352637495316,2.090012073774928
Michigan,Saginaw County,190539,131726,35156,16517,69.13335327675698,18.450815843475613,8.668566540183374
Michigan,St. Clair County,159128,144813,3861,5580,91.00409733045096,2.4263485998692875,3.5066110301141222
Michigan,St. Joseph County,60964,52463,1411,5128,86.0557050062332,2.3144806771209234,8.411521553703825
Michigan,Sanilac County,41170,38613,213,1557,93.78916686907942,0.5173670148166141,3.781880009715812
Michigan,Schoolcraft County,8094,6908,34,107,85.34717074376081,0.42006424511984186,1.3219668890536198
Michigan,Shiawassee County,68122,63891,467,2102,93.78908428995037,0.6855347758433398,3.0856404685710928
Michigan,Tuscola County,52245,48627,651,1873,93.0749354005168,1.2460522538041918,3.5850320604842576
Michigan,Van Buren County,75677,61320,2760,8831,81.028581999815,3.647079033259775,11.669331500984446
Michigan,Washtenaw County,367601,257895,44180,18075,70.15622917239072,12.018465673379565,4.917016003764952
Michigan,Wayne County,1749343,863929,668934,107451,49.385912311079075,38.23915607173666,6.142363161484053
Michigan,Wexford County,33631,31654,197,710,94.12149504921057,0.5857690820968751,2.111147453242544
Minnesota,Aitkin County,15886,14907,78,226,93.83734105501699,0.4909983633387889,1.4226362835200803
Minnesota,Anoka County,356921,284497,25629,17370,79.70867502892797,7.180580576654219,4.8666231462984815
Minnesota,Becker County,34423,29624,195,781,86.05873979606659,0.5664817128082967,2.2688318856578453
Minnesota,Beltrami County,47188,33822,375,1216,71.67500211918285,0.7946935661608885,2.576926337204374
Minnesota,Benton County,40889,36214,2088,1125,88.5666071559588,5.106507862750373,2.7513512191542957
Minnesota,Big Stone County,4991,4766,22,104,95.49188539370864,0.4407934281707073,2.0837507513524343
Minnesota,Blue Earth County,67653,58972,2838,2664,87.16834434540966,4.194935923018935,3.9377411201277113
Minnesota,Brown County,25008,23279,118,1161,93.08621241202816,0.4718490083173385,4.642514395393475
Minnesota,Carlton County,35871,31533,604,653,87.90666555155977,1.6838114354213711,1.820412032003568
Minnesota,Carver County,105089,92808,2208,4573,88.31371504153624,2.101076230623567,4.3515496388775246
Minnesota,Cass County,29779,24724,123,685,83.02495046845092,0.4130427482454079,2.300278719903288
Minnesota,Chippewa County,11800,10148,95,954,86.0,0.8050847457627118,8.084745762711862
Minnesota,Chisago County,56579,52500,753,1349,92.79061135757082,1.330882482900016,2.3842768518354864
Minnesota,Clay County,64222,55209,2740,2992,85.96586839400827,4.266450748964529,4.658839649964187
