STNAME,CTYNAME,NHWA,NHBA,NHIA,NHAA,NHNA,H,NHWA_perc,NHBA_perc,NHIA_perc,NHAA_perc,NHNA_perc,H_perc
Iowa,Wapello County,28323,1243,105,522,380,3898,80.99459521290285,3.5545769109782945,0.300265949841288,1.4927507220681175,1.0866767708541851,11.147015928393719
Iowa,Warren County,48190,456,129,362,62,1607,93.63463257296078,0.8860218396611356,0.25065091516729493,0.703376986748533,0.12046788170831228,3.1224497726654485
Iowa,Washington County,19857,227,43,146,14,1433,90.40291372638288,1.0334623264284089,0.19576599134987482,0.6646938310949237,0.06373776462554064,6.5240154791714104
Iowa,Wayne County,6171,29,11,34,1,106,95.80810433162553,0.4502406458624437,0.17078093463747862,0.527868343424934,0.01552553951249806,1.6457071883247942
Iowa,Webster County,31076,1606,132,426,12,1968,86.55303030303031,4.473039215686275,0.36764705882352944,1.1864973262032086,0.03342245989304813,5.481283422459893
Iowa,Winnebago County,9402,147,29,98,1,528,90.80548580258838,1.4197411628356194,0.2800849913077071,0.9464941085570793,0.009658103148541626,5.099478462429978
Iowa,Winneshiek County,18962,157,21,228,3,474,94.85268370766845,0.7853534090340653,0.10504727127207243,1.1405132309539292,0.01500675303886749,2.3710669801410638
Iowa,Woodbury County,73305,4469,1582,2920,446,17918,71.09604585527657,4.3343322955764405,1.5343284161114181,2.832009465894653,0.432560349927745,17.37806356503438
Iowa,Worth County,6924,60,14,42,2,249,93.80842704240618,0.8128979813033463,0.1896761956374475,0.5690285869123425,0.027096599376778212,3.373526622408888
Iowa,Wright County,10546,107,29,67,6,1663,83.95160006368413,0.851775195032638,0.2308549594013692,0.5333545613755771,0.04776309504855915,13.23833784429231
Kansas,Allen County,11071,255,108,144,4,469,89.50602312232192,2.0616056269706524,0.8731506184816882,1.1642008246422506,0.032338911795618076,3.7917374080362203
Kansas,Anderson County,7398,46,50,53,1,163,94.14609315347417,0.5853906846525834,0.6362942224484602,0.6744718757953678,0.012725884448969205,2.07431916518198
Kansas,Atchison County,14176,748,108,105,9,512,88.19759845703976,4.653767187208361,0.6719342997573572,0.6532694580974304,0.05599452497977975,3.1854663099608045
Kansas,Barber County,4041,39,49,20,1,206,91.28077704992094,0.8809577592048792,1.106844364129207,0.451773209848656,0.0225886604924328,4.653264061441157
Kansas,Barton County,20879,358,130,68,9,3940,80.99228053842273,1.3887272586213584,0.5042864346949067,0.26378059660964354,0.03491213778657046,15.283758097676404
Kansas,Bourbon County,13031,438,111,163,6,410,89.65873125086004,3.01362322829228,0.7637264345672217,1.121508187697812,0.041282509976606575,2.8209715150681163
Kansas,Brown County,7859,126,763,51,6,505,82.17273107486406,1.317440401505646,7.977833542450858,0.533249686323714,0.06273525721455459,5.28021748222501
Kansas,Butler County,58998,1370,557,914,62,3443,88.17384286589649,2.0474959274259836,0.8324490741432649,1.3659936333338316,0.09266039963533648,5.145641224910702
Kansas,Chase County,2418,33,17,7,0,127,91.3141993957704,1.2462235649546827,0.6419939577039275,0.26435045317220546,0.0,4.79607250755287
Kansas,Chautauqua County,2784,30,150,6,1,131,85.66153846153847,0.9230769230769231,4.615384615384615,0.1846153846153846,0.030769230769230767,4.030769230769231
Kansas,Cherokee County,17440,165,831,87,93,534,87.46677365966198,0.8275239480415266,4.167711520136416,0.4363308089673504,0.4664225888961333,2.678168413661668
Kansas,Cheyenne County,2396,9,9,34,0,189,90.17689123071133,0.33872788859616115,0.33872788859616104,1.279638690252164,0.0,7.113285660519384
Kansas,Clark County,1667,8,20,29,2,220,83.60080240722166,0.40120361083249745,1.0030090270812435,1.4543630892678032,0.10030090270812438,11.033099297893681
Kansas,Clay County,7472,71,40,43,6,220,93.37665583604098,0.8872781804548862,0.49987503124218935,0.5373656585853536,0.07498125468632842,2.7493126718320418
Kansas,Cloud County,8123,79,44,98,1,297,92.4539039380833,0.8991577509674482,0.5007967220578192,1.1154108809469612,0.011381743683132257,3.3803778738902803
Kansas,Coffey County,7605,71,72,80,0,228,92.98202714268248,0.8680767820026898,0.8803032155520235,0.9781146839466928,0.0,2.787626849248074
Kansas,Comanche County,1512,6,7,6,1,135,88.94117647058823,0.35294117647058826,0.411764705882353,0.3529411764705882,0.0588235294117647,7.941176470588235
Kansas,Cowley County,27649,904,606,628,141,3920,79.20533975020052,2.5896642603414692,1.7359917497421793,1.7990145525381,0.40391887246476454,11.229517589091326
Kansas,Crawford County,33393,870,392,707,125,2374,86.02452470503374,2.24122829615127,1.0098407955072388,1.8213200061826988,0.32201555979184915,6.115719511566798
Kansas,Decatur County,2642,30,13,6,0,92,93.45596038203043,1.0611956137247964,0.45985143261407846,0.21223912274495932,0.0,3.25433321542271
Kansas,Dickinson County,16701,180,118,136,17,895,90.44189320914111,0.9747644319289506,0.6390122387089786,0.7364886819018737,0.09206108523773421,4.846745369868948
Kansas,Doniphan County,6857,242,92,37,0,209,90.22368421052633,3.18421052631579,1.210526315789474,0.48684210526315785,0.0,2.75
Kansas,Douglas County,95541,5355,2665,6068,92,7947,78.14639413049346,4.38004564081172,2.1797986242321628,4.963233790559387,0.07525008383840862,6.500134959389493
Kansas,Edwards County,2099,24,29,5,0,591,75.01786990707649,0.8577555396711936,1.0364546104360257,0.17869907076483202,0.0,21.12223016440315
Kansas,Elk County,2263,3,41,13,1,119,89.44664031620555,0.11857707509881422,1.6205533596837944,0.5138339920948617,0.03952569169960474,4.703557312252965
Kansas,Ellis County,25452,342,93,495,14,1695,89.13949497425841,1.1977725633033307,0.3257100830035373,1.7336181837285047,0.04903162539838195,5.936328932161244
Kansas,Ellsworth County,5222,328,45,37,0,385,85.57849885283514,5.375286791215995,0.7374631268436578,0.606358570960341,0.0,6.309406751884628
Kansas,Finney County,14611,1347,163,1425,14,18513,40.06636136781199,3.6937505141634905,0.44697946088244167,3.9076425261195054,0.0383908739408232,50.76644637617572
Kansas,Ford County,13068,768,141,446,38,18838,38.87087658764389,2.28442249918201,0.4194056932091972,1.3266307742645527,0.11303132157410987,56.03379041613374
Kansas,Franklin County,23227,348,173,133,2,1083,90.92937676166615,1.3623551518947696,0.6772627622925149,0.5206702160977137,0.007829627309740057,4.2397431882242405
Kansas,Geary County,17937,5317,293,963,406,5148,56.63719608462267,16.78875907799179,0.9251657720239974,3.0407325544679513,1.2819703189137985,16.255131038838016
Kansas,Gove County,2485,11,3,23,1,82,94.27162367223065,0.417298937784522,0.11380880121396054,0.8725341426403641,0.03793626707132018,3.1107738998482546
Kansas,Graham County,2178,91,13,39,0,97,87.75181305398871,3.6663980660757454,0.5237711522965351,1.5713134568896052,0.0,3.908138597904916
Kansas,Grant County,3501,34,30,37,0,3467,48.96503496503497,0.47552447552447547,0.4195804195804196,0.5174825174825175,0.0,48.489510489510494
Kansas,Gray County,4877,38,23,30,0,962,81.44622578490313,0.6346025384101536,0.38410153640614564,0.501002004008016,0.0,16.065464261857045
Kansas,Greeley County,968,3,6,5,0,241,78.57142857142857,0.2435064935064935,0.487012987012987,0.40584415584415584,0.0,19.561688311688314
Kansas,Greenwood County,5454,36,84,24,0,248,91.17352056168505,0.6018054162487462,1.4042126379137412,0.40120361083249745,0.0,4.145770645269141
Kansas,Hamilton County,1518,14,17,6,3,939,59.78731784166995,0.5513981882630957,0.669554942890902,0.2363135092556124,0.1181567546278062,36.98306419850334
Kansas,Harper County,4874,32,66,21,2,336,89.6615158204562,0.5886681383370126,1.2141280353200883,0.38631346578366443,0.03679175864606328,6.181015452538631
Kansas,Harvey County,28375,552,205,362,13,4178,82.41598652298933,1.603299543989079,0.5954282726771036,1.051439193702983,0.03775886607220657,12.135118649975311
Kansas,Haskell County,2616,11,22,28,0,1244,65.9274193548387,0.2772177419354839,0.5544354838709677,0.7056451612903225,0.0,31.3508064516129
Kansas,Hodgeman County,1536,24,11,73,0,123,85.61872909698997,1.3377926421404682,0.6131549609810478,4.069119286510591,0.0,6.8561872909699
Kansas,Jackson County,10985,94,959,64,4,638,83.40293068104168,0.7136891655910713,7.281147976615292,0.4859160276364741,0.030369751727279633,4.843975400501101
Kansas,Jefferson County,17767,135,169,53,21,566,93.29937509846138,0.7089219135640393,0.887465210313501,0.278317491991808,0.11027674210996166,2.972220763535157
Kansas,Jewell County,2733,10,16,13,0,74,94.92879472038904,0.3473428273706148,0.5557485237929837,0.45154567558179926,0.0,2.570336922542549
Kansas,Johnson County,478067,28596,1676,32008,169,47723,79.36026002612877,4.7470040720383935,0.27821998967465195,5.313404194216146,0.028054402300128983,7.922131603367193
Kansas,Kearny County,2416,28,46,16,2,1252,62.94945284002084,0.7295466388744136,1.198540906722251,0.4168837936425222,0.05211047420531526,32.62115685252736
Kansas,Kingman County,6631,28,62,42,2,272,92.71532438478746,0.39149888143176736,0.8668903803131991,0.5872483221476511,0.02796420581655481,3.803131991051454
Kansas,Kiowa County,2193,30,17,37,2,152,88.60606060606062,1.212121212121212,0.6868686868686869,1.494949494949495,0.0808080808080808,6.141414141414141
Kansas,Labette County,16681,808,374,95,4,914,85.02905494953615,4.1186665307370784,1.9064124783362222,0.48424915893567133,0.020389438270975637,4.658986644917933
Kansas,Lane County,1329,15,11,5,1,137,86.57980456026058,0.977198697068404,0.7166123778501629,0.32573289902280134,0.06514657980456026,8.925081433224756
Kansas,Leavenworth County,64369,7140,569,1214,137,5940,78.73113334474914,8.733090339783264,0.6959563590107389,1.4848699821424205,0.16756769979696173,7.265344064189437
Kansas,Lincoln County,2767,16,22,12,0,110,93.41661039837948,0.5401755570560431,0.7427413909520594,0.40513166779203247,0.0,3.7137069547602977
Kansas,Linn County,9026,85,71,34,7,280,93.02277646088838,0.8760177264763475,0.7317324538802433,0.350407090590539,0.07214263629805216,2.8857054519220857
Kansas,Logan County,2506,15,13,25,0,193,89.69219756621332,0.5368647100930566,0.4652827487473158,0.8947745168217609,0.0,6.907659269863994
Kansas,Lyon County,23404,694,216,827,18,7231,70.5045940653713,2.0906763066726914,0.6507004066877542,2.4913390570869103,0.054225033890646174,21.783401114625693
Kansas,McPherson County,26043,344,125,258,20,1272,91.24448181627076,1.2052413986405999,0.437951089622311,0.90393104898045,0.07007217433956975,4.456590287996637
Kansas,Marion County,10935,115,79,52,8,490,92.0144732413329,0.9676876472568159,0.6647593402894649,0.4375631100639515,0.06731740154830024,4.12319084483339
Kansas,Marshall County,9152,55,49,40,3,261,94.28247656330483,0.5666014216544762,0.5047903574739878,0.4120737612032554,0.030905532090244152,2.6887812918512415
Kansas,Meade County,3115,38,34,35,0,763,77.23778824696257,0.9422266303000248,0.8430448797421275,0.8678403173816018,0.0,18.91891891891892
Kansas,Miami County,31572,444,230,192,12,1173,92.21602360019862,1.2968425971901745,0.671787831877793,0.5607967987849403,0.03504979992405877,3.4261179425767443
Kansas,Mitchell County,5641,16,26,53,9,159,94.34688074928918,0.2676032781401572,0.43485532697775553,0.8864358588392708,0.15052684395383845,2.6593075765178122
Kansas,Montgomery County,25048,1600,981,308,35,2287,78.69552923434604,5.026862295390995,3.082094944861604,0.9676709918627666,0.10996261271167804,7.185271293474504
Kansas,Morris County,5132,29,24,40,2,296,91.3167259786477,0.5160142348754448,0.42704626334519574,0.7117437722419929,0.03558718861209965,5.266903914590747
Kansas,Morton County,1851,32,36,37,1,584,71.55005798221879,1.2369540007730961,1.3915732508697332,1.4302280633938924,0.03865481252415925,22.574410514109005
Kansas,Nemaha County,9703,69,50,34,8,236,94.83921415306423,0.6744208777245626,0.488710780959828,0.332323331052683,0.07819372495357249,2.306714886130388
Kansas,Neosho County,14262,191,149,99,8,937,89.09851939776348,1.1932279627662896,0.9308427562941213,0.6184794152558255,0.04997813456612732,5.853689011057662
Kansas,Ness County,2398,20,13,3,0,287,87.2,0.7272727272727273,0.4727272727272728,0.1090909090909091,0.0,10.436363636363637
Kansas,Norton County,4736,182,17,37,2,295,88.34172728968475,3.394889013243798,0.31710501772057453,0.6901697444506621,0.03730647267300877,5.5027047192687935
Kansas,Osage County,14842,102,95,66,7,551,93.05912596401028,0.6395385290613832,0.5956486300081509,0.4138190482161891,0.04388989905323218,3.4547620540472757
Kansas,Osborne County,3217,17,24,41,0,80,94.03683133586671,0.4969307220111079,0.7015492546039169,1.198479976615025,0.0,2.33849751534639
Kansas,Ottawa County,5359,67,32,22,0,155,93.95161290322582,1.1746143057503504,0.5610098176718092,0.3856942496493688,0.0,2.717391304347826
Kansas,Pawnee County,5399,357,47,32,2,469,84.17524165887124,5.565949485500468,0.732772061116308,0.4989086373557843,0.031181789834736514,7.312129716245712
Kansas,Phillips County,4906,21,25,51,0,172,93.73328238440965,0.4012227741688957,0.4776461597248758,0.9743981658387466,0.0,3.286205578907145
Kansas,Pottawatomie County,21943,261,151,230,29,1249,89.99302792929501,1.0704179141204937,0.6192839273264159,0.9432801542057991,0.11893532379116598,5.122421359143666
Kansas,Pratt County,8050,141,45,86,4,669,87.84373635966827,1.5386294194674814,0.4910519423832388,0.9384548232213007,0.043649061545176775,7.300305543430817
Kansas,Rawlins County,2244,20,9,22,0,194,88.69565217391303,0.790513833992095,0.35573122529644274,0.8695652173913043,0.0,7.66798418972332
Kansas,Reno County,52016,1902,375,340,26,6038,83.89948062840736,3.067840898093487,0.6048582212329431,0.5484047872512017,0.041936836672150715,9.739023839478692
Kansas,Republic County,4388,29,14,29,0,113,94.65056082830026,0.6255392579810182,0.30198446937014667,0.6255392579810182,0.0,2.4374460742018984
Kansas,Rice County,7887,137,67,117,7,1106,82.69896193771626,1.4365104330502254,0.7025270001048548,1.2268008807801194,0.07339834329453707,11.596938240536856
Kansas,Riley County,56723,4807,344,3561,185,6272,76.41313719150772,6.475643927147322,0.46341200560405216,4.797122534755901,0.2492186658045048,8.449186334734348
Kansas,Rooks County,4631,39,17,40,4,120,94.1260162601626,0.7926829268292683,0.3455284552845529,0.8130081300813008,0.08130081300813008,2.4390243902439024
Kansas,Rush County,2812,15,24,10,2,127,92.62187088274045,0.4940711462450592,0.790513833992095,0.32938076416337286,0.06587615283267458,4.183135704874835
Kansas,Russell County,6273,88,63,41,0,270,91.49649941656943,1.2835472578763127,0.9189031505250875,0.5980163360560093,0.0,3.938156359393232
Kansas,Saline County,43172,1745,260,1196,26,6412,79.61788138093833,3.2181321923871344,0.479492475656536,2.2056653880200647,0.04794924756565359,11.825022130421953
Kansas,Scott County,3772,31,34,55,2,884,78.20858386896123,0.6427534729421522,0.7049554219365541,1.1403690648973668,0.04146796599626788,18.328840970350406
Kansas,Sedgwick County,348794,45184,4168,23001,358,77640,67.59023490336058,8.755876459668013,0.8076861960848147,4.457195344564976,0.06937419822417557,15.04528701152232
Kansas,Seward County,6196,772,66,591,26,13531,28.915437745006535,3.6027627403397426,0.3080082135523614,2.758073548627963,0.12133656897517268,63.1463505693485
Kansas,Shawnee County,130007,13700,1583,2624,185,22671,73.50219081272084,7.745583038869256,0.8949823321554771,1.4835335689045936,0.10459363957597173,12.817526501766785
Kansas,Sheridan County,2324,15,6,9,0,144,92.18564061880207,0.5950019833399445,0.2380007933359778,0.35700119000396663,0.0,5.712019040063467
Kansas,Sherman County,4968,51,20,24,9,736,83.96146695960792,0.8619232719283421,0.33800912624640866,0.4056109514956904,0.1521041068108839,12.43873584586784
Kansas,Smith County,3376,10,14,11,4,84,94.22271839240858,0.2790957298353335,0.3907340217694669,0.30700530281886684,0.11163829193413342,2.3444041306168013
Kansas,Stafford County,3450,19,34,16,1,555,83.01251203079883,0.4571703561116458,0.8180943214629453,0.3849855630413859,0.024061597690086624,13.354186717998074
Kansas,Stanton County,1145,13,21,4,0,762,57.07876370887338,0.6480558325024925,1.0468594217347955,0.1994017946161515,0.0,37.986041874376866
Kansas,Stevens County,3250,29,52,33,0,2052,59.25250683682771,0.528714676390155,0.9480401093892434,0.601640838650866,0.0,37.41112123974476
Kansas,Sumner County,20373,267,237,136,6,1281,89.21439831844455,1.1692065160273253,1.0378349973725698,0.5955508845682256,0.026274303730951132,5.609563846558066
Kansas,Thomas County,6910,80,34,61,7,582,88.85174231708886,1.0286742960010287,0.4371865758004371,0.7843641507007844,0.09000900090009001,7.4836055034074835
Kansas,Trego County,2644,19,10,14,2,74,94.32750624331074,0.6778451658936854,0.35676061362825545,0.4994648590795576,0.07135212272565107,2.640028540849091
Kansas,Wabaunsee County,6335,44,54,20,0,317,91.40095224354351,0.6348290290001443,0.7791083537729043,0.28855864954552013,0.0,4.573654595296494
Kansas,Wallace County,1339,8,8,1,0,138,88.20816864295126,0.5270092226613966,0.5270092226613966,0.06587615283267458,0.0,9.090909090909092
Kansas,Washington County,5046,29,10,40,3,216,93.34073251942286,0.536440991490936,0.1849796522382538,0.7399186089530152,0.05549389567147614,3.9955604883462814
Kansas,Wichita County,1407,25,6,7,1,650,66.39924492685229,1.179801793298726,0.28315243039169424,0.33034450212364325,0.04719207173194903,30.674846625766868
Kansas,Wilson County,7801,41,102,42,7,312,91.50733137829911,0.4809384164222874,1.1964809384164221,0.4926686217008798,0.08211143695014662,3.6598240469208214
Kansas,Woodson County,2893,18,39,3,0,104,92.19247928616953,0.5736137667304015,1.24282982791587,0.09560229445506692,0.0,3.31421287444232
Kansas,Wyandotte County,66595,35637,737,8688,369,49366,40.25594061500704,21.542172170538414,0.44550834496974534,5.251799865803457,0.2230564169522877,29.841200756820143
Kentucky,Adair County,17864,537,53,71,5,415,93.03197583585043,2.7965836891990414,0.27601291532132066,0.3697531507134673,0.026038954275596292,2.161233204874492
Kentucky,Allen County,20160,250,59,56,1,515,94.58128078817734,1.172882946281961,0.27680037532254287,0.2627257799671593,0.0046915317851278435,2.41613886934084
Kentucky,Anderson County,21257,467,42,157,3,438,93.44968567283597,2.053017980393019,0.18463973271200598,0.6902009056139271,0.013188552336571853,1.9255286411394912
Kentucky,Ballard County,7260,268,21,41,4,117,92.03853955375254,3.3975659229208923,0.2662271805273833,0.5197768762677485,0.05070993914807302,1.4832657200811359
Kentucky,Barren County,39813,1786,83,336,24,1525,89.97491468733756,4.036249406766256,0.1875748604488237,0.7593391941060814,0.0542385138647201,3.4464055684874237
Kentucky,Bath County,11855,166,21,51,7,215,94.84,1.3279999999999998,0.168,0.408,0.056,1.7200000000000002
Kentucky,Bell County,24475,623,57,92,9,305,94.01889981561156,2.3932083589428395,0.21896127842655197,0.3534111862323294,0.03457283343577136,1.1716349108789181
Kentucky,Boone County,116598,4945,171,3172,212,5861,87.28636557594268,3.7018737694732033,0.12801221730635345,2.37458920055996,0.158705205081561,4.387600032938816
Kentucky,Bourbon County,16832,1116,40,90,1,1350,85.06165352739032,5.639781685870225,0.20214271275520518,0.4548211036992116,0.005053567818880129,6.822316555488174
Kentucky,Boyd County,43472,1285,118,267,18,877,93.0519285928336,2.7505458281604516,0.25257930562095976,0.5715141915321718,0.03852904662014641,1.8772207714371336
Kentucky,Boyle County,25609,2392,62,295,9,1037,85.19294743845641,7.957418496340652,0.20625415834996674,0.9813705921490353,0.029940119760479042,3.4497671324018633
Kentucky,Bracken County,7957,52,24,5,1,141,95.83283150668433,0.626279657954956,0.2890521498253643,0.060219197880284236,0.012043839576056849,1.6981813802240153
Kentucky,Breathitt County,12165,74,19,73,16,146,96.31828978622327,0.5859065716547901,0.15043547110055422,0.5779889152810769,0.1266825019794141,1.1559778305621538
Kentucky,Breckinridge County,19185,430,77,75,4,398,93.69048200419982,2.0999169800263715,0.37603164526053623,0.3662645895394834,0.019534111442105775,1.943644088489525
Kentucky,Bullitt County,76748,1088,237,485,45,1872,93.9664038395612,1.332092658798178,0.2901709192418826,0.5938096870561732,0.05509574415985112,2.2919829570498065
Kentucky,Butler County,12155,82,23,30,0,435,94.37844553148537,0.6366953956052489,0.17858529388927713,0.2329373398555789,0.0,3.3775914279058936
Kentucky,Caldwell County,11579,682,32,61,6,216,90.83705970032166,5.350278496901232,0.25103946026516044,0.47854397113046204,0.047069898799717576,1.6945163567898325
Kentucky,Calloway County,35019,1521,85,693,14,1066,89.79000538447733,3.8999000025640367,0.21794312966334195,1.7768775159611292,0.0358965154739622,2.733263249660265
Kentucky,Campbell County,86298,2720,131,945,31,2022,92.21448110788171,2.9064797401265174,0.13998119336638742,1.0097879979483673,0.033125320567618396,2.1606257479911095
Kentucky,Carlisle County,4433,65,26,13,0,117,93.13025210084032,1.365546218487395,0.546218487394958,0.27310924369747897,0.0,2.457983193277311
Kentucky,Carroll County,9374,183,34,51,3,742,88.17608879691468,1.7213808672749507,0.3198193961057285,0.4797290941585928,0.028219358479917224,6.979587997366194
Kentucky,Carter County,25843,176,64,67,4,385,96.43989998880471,0.6567899391722954,0.23883270515356195,0.2500279882076352,0.014927044072097623,1.4367279919393963
Kentucky,Casey County,15262,158,47,48,3,476,94.44891391794046,0.9777832786682343,0.29085958289498115,0.29704808465870414,0.01856550529116901,2.945726839532149
Kentucky,Christian County,45968,15145,329,972,167,5731,65.2389264983466,21.494159889868158,0.46692496558379815,1.3794865244603396,0.23701054484040818,8.13357744000227
Kentucky,Clark County,32625,1713,73,223,6,1112,89.96773570857349,4.723823180652456,0.20130711744753604,0.6149518793260348,0.01654579047513995,3.066486501392604
Kentucky,Clay County,18399,782,42,34,6,423,92.4526405708256,3.9294507813677706,0.21104467112205416,0.1708456861464248,0.030149238731722018,2.1255213305864022
Kentucky,Clinton County,9700,51,23,27,7,294,94.93051477784303,0.49911920140927774,0.22509297318457627,0.26423957721667646,0.06850655705617538,2.877275396359366
Kentucky,Crittenden County,8452,90,31,21,6,107,95.98001362707244,1.0220304337951398,0.35203270497388145,0.2384737678855326,0.0681353622530093,1.2150806268453327
Kentucky,Cumberland County,6176,191,6,11,0,100,93.37768370123979,2.887813728454793,0.09071666162685214,0.1663138796492289,0.0,1.5119443604475356
Kentucky,Daviess County,88905,5002,107,1880,78,3351,87.58164139846913,4.927544798100698,0.10540729576105053,1.8520160376707944,0.07683896326506487,3.3011200756568257
Kentucky,Edmonson County,11508,230,55,47,1,179,94.71604938271605,1.8930041152263373,0.45267489711934156,0.3868312757201646,0.00823045267489712,1.4732510288065845
Kentucky,Elliott County,7047,279,14,15,11,88,93.74750565385126,3.7115870693095645,0.18624451243847281,0.19954769189836374,0.14633497405880008,1.1706797924704004
Kentucky,Estill County,13683,62,36,14,2,177,97.0012760527435,0.43952927832128175,0.2552105487026797,0.09924854671770877,0.01417836381681554,1.2547851977881752
Kentucky,Fayette County,228471,48647,511,13241,136,23960,70.70078477001533,15.053906520770413,0.15812992028519085,4.097452591969104,0.04208545823637174,7.414467495172551
Kentucky,Fleming County,13942,205,16,41,1,214,95.61758452781017,1.4059392359920444,0.10973184280913517,0.28118784719840895,0.006858240175570947,1.4676633975721831
Kentucky,Floyd County,34455,382,54,106,0,327,96.81362218663071,1.0733653657028857,0.15173227682710952,0.2978448396976594,0.0,0.9188232318974964
Kentucky,Franklin County,41535,5288,122,1030,12,1836,81.45555097958464,10.370457531721286,0.2392579082583201,2.0199643074268008,0.02353356474672001,3.6006354062481614
Kentucky,Fulton County,4171,1444,28,51,1,137,69.87770145753058,24.19165689395208,0.46909029988272744,0.8544144747863964,0.016753224995811694,2.295191824426202
Kentucky,Gallatin County,8072,125,19,26,9,460,91.01364302627128,1.4094035404216938,0.21422933814409742,0.2931559364077123,0.10147705491036195,5.186605028751832
Kentucky,Garrard County,16611,359,36,48,1,383,94.02807653118985,2.032152156685158,0.20378127476508548,0.2717083663534473,0.00566059096569682,2.1680063398618814
Kentucky,Grant County,23639,227,59,114,37,721,94.29574374725755,0.9055008177430293,0.23535043280545698,0.4547449040647812,0.14759264430172722,2.8760620686904144
Kentucky,Graves County,32067,1492,90,166,16,2680,86.04894541941717,4.00364943916707,0.2415070037031074,0.4454462512746203,0.042934578436107984,7.1915418880480875
Kentucky,Grayson County,25313,309,53,68,5,371,95.784614220305,1.1692587126802134,0.20055246528171944,0.25731259696522496,0.018920043894501838,1.403867256972036
Kentucky,Green County,10298,216,42,22,1,210,94.12302348962618,1.9742253907321086,0.38387715930902105,0.20107851201901106,0.009139932364500504,1.9193857965451055
Kentucky,Greenup County,33717,286,113,190,1,400,96.06530286626017,0.8148612456550232,0.321955666989572,0.5413413869736167,0.002849165194597983,1.1396660778391932
Kentucky,Hancock County,8306,125,24,28,1,144,95.2304517312543,1.4331575326759918,0.2751662462737904,0.32102728731942215,0.011465260261407931,1.6509974776427425
Kentucky,Hardin County,84071,13464,427,2392,303,6490,75.76830872942915,12.134321094468177,0.3848302961480921,2.155770651958399,0.2730762991402152,5.849060004686458
Kentucky,Harlan County,24714,534,56,102,16,282,95.0173010380623,2.053056516724337,0.21530180699730872,0.3921568627450981,0.06151480199923106,1.0841983852364474
Kentucky,Harrison County,17641,363,57,61,13,468,93.40781531293021,1.9220586677962512,0.30181086519114686,0.3229905750291221,0.06883405697341946,2.4780260510431003
Kentucky,Hart County,17376,856,44,87,3,355,91.284475965327,4.496979248752298,0.2311531389545574,0.4570527974783294,0.015760441292356188,1.8649855529288155
Kentucky,Henderson County,38917,3726,95,230,50,1275,86.08051316080511,8.241539482415394,0.210130502101305,0.5087370050873701,0.11059500110595001,2.8201725282017254
Kentucky,Henry County,14687,451,52,55,18,545,91.0765223862086,2.796725784447476,0.3224606225970482,0.34106412005457026,0.1116209847451321,3.379635371449832
Kentucky,Hickman County,3757,411,11,19,1,89,85.77625570776256,9.383561643835616,0.2511415525114155,0.43378995433789946,0.0228310502283105,2.031963470319635
Kentucky,Hopkins County,39425,2963,98,273,25,977,88.22673768070536,6.630712079846037,0.21930806069014905,0.6109295976368437,0.05594593384952782,2.186367094839547
Kentucky,Jackson County,13040,39,25,18,1,121,97.83179533348338,0.2925950934053567,0.1875609573111261,0.13504388926401079,0.007502438292445044,0.9077950333858504
Kentucky,Jefferson County,510479,168157,1040,23122,351,45355,66.57637295779497,21.930937702557657,0.13563619243123964,3.015557732110695,0.045777214945543376,5.91517260357584
Kentucky,Jessamine County,47796,2441,131,681,28,1998,88.32301579968586,4.510764113462072,0.2420770581169731,1.2584311189134252,0.05174166127691028,3.6921371154023843
Kentucky,Johnson County,21519,89,39,114,5,193,96.9848566792861,0.4011177212907878,0.17577068685776095,0.5137912385073012,0.022534703443302686,0.8698395529114837
Kentucky,Kenton County,147373,7979,191,2107,175,5737,88.24836225583539,4.777901531754871,0.11437262721709243,1.2616917567875063,0.10479167415178625,3.4353704834788443
Kentucky,Knott County,14338,139,15,22,2,156,96.83911927596921,0.9388085911117114,0.10131027961637173,0.1485884101040119,0.013508037282182899,1.053626908010266
Kentucky,Knox County,29749,402,78,104,8,412,95.51773960507305,1.290736875903034,0.2504414833841708,0.3339219778455611,0.025686305988120085,1.3228447583881842
Kentucky,Larue County,13158,428,41,48,15,463,91.38769273510212,2.9726350882066956,0.2847617724683984,0.333379636060564,0.10418113626892625,3.2157244061675234
Kentucky,Laurel County,58163,463,173,345,8,982,95.64237909657473,0.7613503691644878,0.28447864765757325,0.567312910068571,0.013155081972604545,1.6147863121372072
Kentucky,Lawrence County,14767,63,17,43,5,213,96.40921851537507,0.4113076973297643,0.11098779134295228,0.2807338251615852,0.03264346804204478,1.390611738591108
Kentucky,Lee County,6975,206,33,16,0,100,94.21856004322571,2.782655680129677,0.4457652303120357,0.21612859651492639,0.0,1.35080372821829
Kentucky,Leslie County,9610,40,17,28,6,77,97.29675002531131,0.4049812696162803,0.1721170395869191,0.28348688873139616,0.06074719044244202,0.7795889440113395
Kentucky,Letcher County,21002,130,34,47,0,181,97.44351134412844,0.6031642926738737,0.15775066116085928,0.21806709042824665,0.0,0.8397902844151626
Kentucky,Lewis County,12967,55,34,8,0,105,97.6798493408663,0.41431261770244815,0.256120527306968,0.060263653483992465,0.0,0.7909604519774011
Kentucky,Lincoln County,23138,523,49,76,2,425,94.25231170312435,2.130433011527965,0.1996007984031936,0.30958491180903497,0.008146971363395658,1.7312314147215773
